order_id,date,product,category,region,sales_rep,quantity,unit_cost,unit_price,revenue,cost,profit
3114,2024-01-22,Pen Pack,Stationery,West,Bob,10,3,12,120,30,90
3115,2024-01-22,Sticky Notes,Stationery,North,Frank,9,2,8,72,18,54
3116,2024-01-22,Monitor 24in,Electronics,West,David,8,180,380,3040,1440,1600
3117,2024-01-22,USB-C Hub,Electronics,West,Bob,1,20,55,55,20,35
3118,2024-01-23,Wireless Mouse,Electronics,East,Alice,2,15,35,70,30,40
3119,2024-01-23,Office Chair,Furniture,North,Alice,5,150,320,1600,750,850
3120,2024-01-23,Office Chair,Furniture,,Carol,10,150,320,3200,1500,1700
3121,2024-01-23,Office Chair,Furniture,North,Bob,9,150,320,2880,1350,1530
3122,2024-01-23,Standing Desk,Furniture,North,Eva,2,300,650,1300,600,700
3123,2024-01-24,Laptop Pro,Electronics,East,Alice,1,700,1200,1200,700,500
3124,2024-01-24,Notebook Set,Stationery,South,Carol,5,5,18,90,25,65
3125,2024-01-24,Pen Pack,Stationery,North,Carol,6,3,12,72,18,54
3126,2024-01-24,Pen Pack,Stationery,South,Alice,9,3,12,108,27,81
3127,2024-01-24,Desk Lamp,Furniture,North,Carol,7,25,65,455,175,280
3128,2024-01-24,USB-C Hub,Electronics,North,Frank,3,20,55,165,60,105
3129,2024-01-25,Sticky Notes,Stationery,South,Frank,4,2,8,32,8,24
3130,2024-01-25,USB-C Hub,Electronics,East,David,9,20,55,495,180,315
3131,2024-01-25,USB-C Hub,Electronics,West,Alice,6,20,55,330,120,210
3132,2024-01-26,Keyboard Mech,Electronics,North,Bob,7,55,130,910,385,525
3133,2024-01-26,Desk Lamp,Furniture,North,Bob,8,25,65,520,200,320
3134,2024-01-26,Standing Desk,Furniture,North,David,9,300,650,5850,2700,3150
3135,2024-01-26,Wireless Mouse,Electronics,East,Bob,8,15,35,280,120,160
3136,2024-01-26,Wireless Mouse,Electronics,East,Alice,5,15,35,175,75,100
3137,2024-01-26,Wireless Mouse,Electronics,West,Carol,3,15,35,105,45,60
3138,2024-01-26,Monitor 24in,Electronics,West,Frank,5,180,380,1900,900,1000
3139,2024-01-26,USB-C Hub,Electronics,West,Alice,2,20,55,110,40,70
3140,2024-01-27,Standing Desk,Furniture,South,David,7,300,650,4550,2100,2450
3141,2024-01-27,Notebook Set,Stationery,East,Carol,9,5,18,162,45,117
3142,2024-01-27,Wireless Mouse,Electronics,East,Frank,7,15,35,245,105,140
3143,2024-01-27,Laptop Pro,Electronics,North,Frank,10,700,1200,12000,7000,5000
3144,2024-01-27,Office Chair,Furniture,,Alice,9,150,320,2880,1350,1530
3145,2024-01-28,Pen Pack,Stationery,North,Bob,3,3,12,36,9,27
3146,2024-01-28,Pen Pack,Stationery,East,David,8,3,12,96,24,72
3147,2024-01-28,Monitor 24in,Electronics,West,Alice,9,180,380,3420,1620,1800
3148,2024-01-28,Wireless Mouse,Electronics,West,David,3,15,35,105,45,60
3149,2024-01-28,Office Chair,Furniture,East,Carol,7,150,320,2240,1050,1190
3150,2024-01-29,Monitor 24in,Electronics,West,Alice,4,180,380,1520,720,800
3151,2024-01-29,Standing Desk,Furniture,South,David,8,300,650,5200,2400,2800
3152,2024-01-29,USB-C Hub,Electronics,North,Eva,4,20,55,220,80,140
3153,2024-01-29,Pen Pack,Stationery,East,David,1,3,12,12,3,9
3154,2024-01-29,Monitor 24in,Electronics,North,Frank,4,180,380,1520,720,800
3155,2024-01-29,Pen Pack,Stationery,South,Alice,5,3,12,60,15,45
3156,2024-01-29,USB-C Hub,Electronics,North,Carol,2,20,55,110,40,70
3157,2024-01-30,Monitor 24in,Electronics,East,Bob,7,180,380,2660,1260,1400
3158,2024-01-30,Laptop Pro,Electronics,West,Carol,2,700,1200,2400,1400,1000
3159,2024-01-30,Standing Desk,Furniture,West,David,3,300,650,1950,900,1050
3160,2024-01-30,Monitor 24in,Electronics,South,Frank,9,180,380,3420,1620,1800
3161,2024-01-30,Pen Pack,Stationery,West,Alice,6,3,12,72,18,54
3162,2024-01-30,Headphones,Electronics,South,Carol,10,60,150,1500,600,900
3163,2024-01-30,Keyboard Mech,Electronics,,David,6,55,130,780,330,450
3164,2024-01-30,USB-C Hub,Electronics,North,Frank,8,20,55,440,160,280
3165,2024-01-31,Standing Desk,Furniture,West,Bob,9,300,650,5850,2700,3150
3166,2024-01-31,Keyboard Mech,Electronics,North,Alice,8,55,130,1040,440,600
3167,2024-01-31,Office Chair,Furniture,South,Eva,4,150,320,1280,600,680
3168,2024-01-31,Pen Pack,Stationery,South,Frank,4,3,12,48,12,36
3169,2024-01-31,Desk Lamp,Furniture,East,Alice,1,25,65,65,25,40
3170,2024-01-31,Standing Desk,Furniture,North,Frank,5,300,650,3250,1500,1750
3171,2024-02-01,Keyboard Mech,Electronics,East,Carol,8,55,130,1040,440,600
3172,2024-02-01,Headphones,Electronics,East,Alice,7,60,150,1050,420,630
3173,2024-02-01,USB-C Hub,Electronics,South,Eva,8,20,55,440,160,280
3174,2024-02-01,Desk Lamp,Furniture,West,Carol,3,25,65,195,75,120
3175,2024-02-01,Keyboard Mech,Electronics,North,Alice,7,55,130,910,385,525
3176,2024-02-01,Wireless Mouse,Electronics,West,Alice,2,15,35,70,30,40
3177,2024-02-02,Sticky Notes,Stationery,North,Frank,10,2,8,80,20,60
3178,2024-02-02,Monitor 24in,Electronics,North,Frank,9,180,380,3420,1620,1800
3179,2024-02-02,Standing Desk,Furniture,West,Eva,7,300,650,4550,2100,2450
3180,2024-02-02,Pen Pack,Stationery,West,Alice,2,3,12,24,6,18
3181,2024-02-02,Notebook Set,Stationery,West,Alice,8,5,18,144,40,104
3182,2024-02-02,Notebook Set,Stationery,East,Frank,4,5,18,72,20,52
3183,2024-02-03,Standing Desk,Furniture,North,David,7,300,650,4550,2100,2450
3184,2024-02-03,Laptop Pro,Electronics,,Carol,1,700,1200,1200,700,500
3185,2024-02-03,Headphones,Electronics,South,Eva,10,60,150,1500,600,900
3186,2024-02-03,Pen Pack,Stationery,West,Bob,4,3,12,48,12,36
3187,2024-02-03,Desk Lamp,Furniture,West,Bob,7,25,65,455,175,280
3188,2024-02-04,Pen Pack,Stationery,East,Eva,3,3,12,36,9,27
3189,2024-02-04,USB-C Hub,Electronics,South,Eva,7,20,55,385,140,245
3190,2024-02-04,Wireless Mouse,Electronics,East,Eva,10,15,35,350,150,200
3191,2024-02-04,USB-C Hub,Electronics,North,Alice,6,20,55,330,120,210
3192,2024-02-04,Pen Pack,Stationery,South,Alice,1,3,12,12,3,9
3193,2024-02-04,Desk Lamp,Furniture,North,Eva,9,25,65,585,225,360
3194,2024-02-04,Pen Pack,Stationery,South,David,1,3,12,12,3,9
3195,2024-02-04,Keyboard Mech,Electronics,South,Carol,6,55,130,780,330,450
3196,2024-02-05,Headphones,Electronics,West,Carol,4,60,150,600,240,360
3197,2024-02-05,Keyboard Mech,Electronics,South,Frank,1,55,130,130,55,75
3198,2024-02-05,Laptop Pro,Electronics,North,David,10,700,1200,12000,7000,5000
3199,2024-02-05,Desk Lamp,Furniture,East,Carol,2,25,65,130,50,80
3200,2024-02-06,Wireless Mouse,Electronics,East,Bob,2,15,35,70,30,40
3201,2024-02-06,Pen Pack,Stationery,North,David,2,3,12,24,6,18
3202,2024-02-06,Wireless Mouse,Electronics,North,Bob,8,15,35,280,120,160
3203,2024-02-06,Keyboard Mech,Electronics,East,Frank,7,55,130,910,385,525
3204,2024-02-07,USB-C Hub,Electronics,South,Frank,3,20,55,165,60,105
3205,2024-02-07,Desk Lamp,Furniture,North,Carol,10,25,65,650,250,400
3206,2024-02-07,Notebook Set,Stationery,North,Bob,8,5,18,144,40,104
3207,2024-02-07,Headphones,Electronics,South,Eva,5,60,150,750,300,450
3208,2024-02-07,Laptop Pro,Electronics,,Eva,9,700,1200,10800,6300,4500
3209,2024-02-07,USB-C Hub,Electronics,North,Bob,4,20,55,220,80,140
3210,2024-02-08,Notebook Set,Stationery,South,Carol,3,5,18,54,15,39
3211,2024-02-08,Standing Desk,Furniture,North,Carol,8,300,650,5200,2400,2800
3212,2024-02-08,Sticky Notes,Stationery,West,Frank,9,2,8,72,18,54
3213,2024-02-09,Pen Pack,Stationery,South,Carol,9,3,12,108,27,81
3214,2024-02-09,USB-C Hub,Electronics,East,David,4,20,55,220,80,140
3215,2024-02-09,Wireless Mouse,Electronics,East,Bob,10,15,35,350,150,200
3216,2024-02-09,Office Chair,Furniture,West,David,8,150,320,2560,1200,1360
3217,2024-02-09,Desk Lamp,Furniture,North,Eva,5,25,65,325,125,200
3218,2024-02-09,Pen Pack,Stationery,East,Carol,7,3,12,84,21,63
3219,2024-02-10,Wireless Mouse,Electronics,North,Eva,8,15,35,280,120,160
3220,2024-02-10,Standing Desk,Furniture,East,David,10,300,650,6500,3000,3500
3221,2024-02-10,Laptop Pro,Electronics,East,David,2,700,1200,2400,1400,1000
3222,2024-02-10,USB-C Hub,Electronics,South,Frank,6,20,55,330,120,210
3223,2024-02-10,Notebook Set,Stationery,East,Alice,6,5,18,108,30,78
3224,2024-02-10,Laptop Pro,Electronics,East,Bob,6,700,1200,7200,4200,3000
3225,2024-02-10,Monitor 24in,Electronics,South,Eva,10,180,380,3800,1800,2000
3226,2024-02-10,Wireless Mouse,Electronics,South,Eva,7,15,35,245,105,140
3227,2024-02-11,Wireless Mouse,Electronics,North,Eva,9,15,35,315,135,180
3228,2024-02-11,Keyboard Mech,Electronics,West,Carol,7,55,130,910,385,525
3229,2024-02-11,Notebook Set,Stationery,West,David,4,5,18,72,20,52
3230,2024-02-11,Laptop Pro,Electronics,North,David,5,700,1200,6000,3500,2500
3231,2024-02-12,Desk Lamp,Furniture,South,Eva,6,25,65,390,150,240
3232,2024-02-12,Laptop Pro,Electronics,,Eva,5,700,1200,6000,3500,2500
3233,2024-02-12,Laptop Pro,Electronics,West,Alice,8,700,1200,9600,5600,4000
3234,2024-02-12,Headphones,Electronics,North,Alice,9,60,150,1350,540,810
3235,2024-02-13,Wireless Mouse,Electronics,East,Carol,7,15,35,245,105,140
3236,2024-02-13,Notebook Set,Stationery,East,David,7,5,18,126,35,91
3237,2024-02-13,Desk Lamp,Furniture,West,David,1,25,65,65,25,40
3238,2024-02-13,Keyboard Mech,Electronics,North,Alice,2,55,130,260,110,150
3239,2024-02-13,Office Chair,Furniture,South,Alice,1,150,320,320,150,170
3240,2024-02-13,Notebook Set,Stationery,North,Bob,7,5,18,126,35,91
3241,2024-02-14,Notebook Set,Stationery,North,Carol,9,5,18,162,45,117
3242,2024-02-14,Laptop Pro,Electronics,East,Alice,2,700,1200,2400,1400,1000
3243,2024-02-14,Standing Desk,Furniture,West,Carol,6,300,650,3900,1800,2100
3244,2024-02-14,Sticky Notes,Stationery,West,Alice,3,2,8,24,6,18
3245,2024-02-14,USB-C Hub,Electronics,West,Frank,6,20,55,330,120,210
3246,2024-02-14,Monitor 24in,Electronics,South,Eva,2,180,380,760,360,400
3247,2024-02-14,Monitor 24in,Electronics,East,Frank,8,180,380,3040,1440,1600
3248,2024-02-14,Monitor 24in,Electronics,East,Frank,4,180,380,1520,720,800
3249,2024-02-15,Notebook Set,Stationery,South,Frank,9,5,18,162,45,117
3250,2024-02-15,Keyboard Mech,Electronics,North,David,4,55,130,520,220,300
3251,2024-02-15,Laptop Pro,Electronics,,Bob,4,700,1200,4800,2800,2000
3252,2024-02-16,Pen Pack,Stationery,East,Bob,4,3,12,48,12,36
3253,2024-02-16,Desk Lamp,Furniture,East,Carol,9,25,65,585,225,360
3254,2024-02-16,Sticky Notes,Stationery,North,Bob,8,2,8,64,16,48
3255,2024-02-16,Office Chair,Furniture,West,Eva,6,150,320,1920,900,1020
3256,2024-02-16,Headphones,Electronics,South,Alice,4,60,150,600,240,360
3257,2024-02-16,Standing Desk,Furniture,East,Eva,7,300,650,4550,2100,2450
3258,2024-02-17,Wireless Mouse,Electronics,North,Frank,3,15,35,105,45,60
3259,2024-02-17,Wireless Mouse,Electronics,,David,4,15,35,140,60,80
3260,2024-02-17,USB-C Hub,Electronics,,Frank,5,20,55,275,100,175
3261,2024-02-17,Headphones,Electronics,North,Eva,8,60,150,1200,480,720
3262,2024-02-17,Wireless Mouse,Electronics,South,David,6,15,35,210,90,120
3263,2024-02-17,Headphones,Electronics,North,David,7,60,150,1050,420,630
3264,2024-02-17,Standing Desk,Furniture,West,Frank,6,300,650,3900,1800,2100
3265,2024-02-17,Pen Pack,Stationery,West,Bob,4,3,12,48,12,36
3266,2024-02-18,Standing Desk,Furniture,West,Alice,9,300,650,5850,2700,3150
3267,2024-02-18,Keyboard Mech,Electronics,North,Bob,1,55,130,130,55,75
3268,2024-02-18,Wireless Mouse,Electronics,East,Bob,1,15,35,35,15,20
3269,2024-02-18,Wireless Mouse,Electronics,South,Eva,9,15,35,315,135,180
3270,2024-02-18,Sticky Notes,Stationery,North,Bob,7,2,8,56,14,42
3271,2024-02-18,Sticky Notes,Stationery,South,Bob,5,2,8,40,10,30
3272,2024-02-18,Notebook Set,Stationery,East,Frank,5,5,18,90,25,65
3273,2024-02-19,Wireless Mouse,Electronics,West,Frank,3,15,35,105,45,60
3274,2024-02-19,Standing Desk,Furniture,North,Bob,4,300,650,2600,1200,1400
3275,2024-02-19,USB-C Hub,Electronics,South,Alice,6,20,55,330,120,210
3276,2024-02-20,Monitor 24in,Electronics,South,Carol,7,180,380,2660,1260,1400
3277,2024-02-20,Wireless Mouse,Electronics,North,Eva,3,15,35,105,45,60
3278,2024-02-20,Notebook Set,Stationery,West,Bob,8,5,18,144,40,104
3279,2024-02-20,Monitor 24in,Electronics,North,Eva,2,180,380,760,360,400
3280,2024-02-20,Keyboard Mech,Electronics,South,Bob,5,55,130,650,275,375
3281,2024-02-20,Wireless Mouse,Electronics,East,David,2,15,35,70,30,40
3282,2024-02-20,Monitor 24in,Electronics,East,Frank,6,180,380,2280,1080,1200
3283,2024-02-20,Monitor 24in,Electronics,North,Carol,5,180,380,1900,900,1000
3284,2024-02-21,Sticky Notes,Stationery,West,Alice,6,2,8,48,12,36
3285,2024-02-21,Standing Desk,Furniture,North,Bob,9,300,650,5850,2700,3150
3286,2024-02-21,Pen Pack,Stationery,South,Carol,4,3,12,48,12,36
3287,2024-02-21,Monitor 24in,Electronics,West,Carol,1,180,380,380,180,200
3288,2024-02-21,Office Chair,Furniture,West,Frank,2,150,320,640,300,340
3289,2024-02-22,Standing Desk,Furniture,West,Eva,9,300,650,5850,2700,3150
3290,2024-02-22,USB-C Hub,Electronics,East,Carol,5,20,55,275,100,175
3291,2024-02-22,Pen Pack,Stationery,East,Carol,10,3,12,120,30,90
3292,2024-02-23,Laptop Pro,Electronics,East,Eva,10,700,1200,12000,7000,5000
3293,2024-02-23,Wireless Mouse,Electronics,East,Carol,7,15,35,245,105,140
3294,2024-02-23,Wireless Mouse,Electronics,South,David,1,15,35,35,15,20
3295,2024-02-23,Keyboard Mech,Electronics,East,Eva,3,55,130,390,165,225
3296,2024-02-24,Keyboard Mech,Electronics,East,Alice,3,55,130,390,165,225
3297,2024-02-24,Standing Desk,Furniture,South,Carol,1,300,650,650,300,350
3298,2024-02-24,Desk Lamp,Furniture,East,Alice,2,25,65,130,50,80
3299,2024-02-24,Pen Pack,Stationery,North,Alice,6,3,12,72,18,54
3300,2024-02-24,Standing Desk,Furniture,East,Eva,3,300,650,1950,900,1050
3301,2024-02-24,Keyboard Mech,Electronics,North,Frank,9,55,130,1170,495,675
3302,2024-02-24,Standing Desk,Furniture,South,David,3,300,650,1950,900,1050
3303,2024-02-25,Wireless Mouse,Electronics,West,Carol,5,15,35,175,75,100
3304,2024-02-25,Office Chair,Furniture,North,Carol,7,150,320,2240,1050,1190
3305,2024-02-25,Standing Desk,Furniture,West,Frank,10,300,650,6500,3000,3500
3306,2024-02-25,Notebook Set,Stationery,South,Carol,10,5,18,180,50,130
3307,2024-02-25,USB-C Hub,Electronics,East,Carol,7,20,55,385,140,245
3308,2024-02-25,Wireless Mouse,Electronics,West,Eva,5,15,35,175,75,100
3309,2024-02-25,USB-C Hub,Electronics,West,Alice,7,20,55,385,140,245
3310,2024-02-26,Headphones,Electronics,East,David,8,60,150,1200,480,720
3311,2024-02-26,Notebook Set,Stationery,West,David,7,5,18,126,35,91
3312,2024-02-26,Laptop Pro,Electronics,,David,9,700,1200,10800,6300,4500
3313,2024-02-26,Wireless Mouse,Electronics,East,Bob,3,15,35,105,45,60
3314,2024-02-27,Headphones,Electronics,East,Alice,6,60,150,900,360,540
3315,2024-02-27,Pen Pack,Stationery,North,David,3,3,12,36,9,27
3316,2024-02-27,Headphones,Electronics,North,Alice,8,60,150,1200,480,720
3317,2024-02-27,Standing Desk,Furniture,North,Carol,2,300,650,1300,600,700
3318,2024-02-27,Desk Lamp,Furniture,North,Alice,8,25,65,520,200,320
3319,2024-02-27,Sticky Notes,Stationery,North,Frank,10,2,8,80,20,60
3320,2024-02-27,Office Chair,Furniture,West,Bob,9,150,320,2880,1350,1530
3321,2024-02-28,Keyboard Mech,Electronics,East,Frank,3,55,130,390,165,225
3322,2024-02-28,Laptop Pro,Electronics,South,Alice,8,700,1200,9600,5600,4000
3323,2024-02-28,Wireless Mouse,Electronics,North,Eva,1,15,35,35,15,20
3324,2024-02-28,Wireless Mouse,Electronics,West,Alice,4,15,35,140,60,80
3325,2024-02-29,Monitor 24in,Electronics,North,Carol,7,180,380,2660,1260,1400
3326,2024-02-29,Pen Pack,Stationery,South,Eva,8,3,12,96,24,72
3327,2024-02-29,Standing Desk,Furniture,North,David,10,300,650,6500,3000,3500
3328,2024-02-29,USB-C Hub,Electronics,South,Bob,1,20,55,55,20,35
3329,2024-02-29,Headphones,Electronics,West,Carol,9,60,150,1350,540,810
3330,2024-02-29,Standing Desk,Furniture,West,Carol,2,300,650,1300,600,700
3331,2024-02-29,Keyboard Mech,Electronics,North,David,5,55,130,650,275,375
3332,2024-03-01,Pen Pack,Stationery,,David,3,3,12,36,9,27
3333,2024-03-01,Wireless Mouse,Electronics,East,Alice,10,15,35,350,150,200
3334,2024-03-01,Keyboard Mech,Electronics,East,Bob,10,55,130,1300,550,750
3335,2024-03-01,Monitor 24in,Electronics,South,Carol,8,180,380,3040,1440,1600
3336,2024-03-01,Headphones,Electronics,West,Eva,9,60,150,1350,540,810
3337,2024-03-01,Wireless Mouse,Electronics,East,Frank,3,15,35,105,45,60
3338,2024-03-02,Desk Lamp,Furniture,South,Carol,6,25,65,390,150,240
3339,2024-03-02,Keyboard Mech,Electronics,North,Frank,5,55,130,650,275,375
3340,2024-03-02,Monitor 24in,Electronics,South,Eva,7,180,380,2660,1260,1400
3341,2024-03-02,Sticky Notes,Stationery,East,Bob,9,2,8,72,18,54
3342,2024-03-02,Sticky Notes,Stationery,East,Eva,6,2,8,48,12,36
3343,2024-03-02,Desk Lamp,Furniture,North,Frank,7,25,65,455,175,280
3344,2024-03-02,USB-C Hub,Electronics,North,David,4,20,55,220,80,140
3345,2024-03-02,Keyboard Mech,Electronics,South,Frank,8,55,130,1040,440,600
3346,2024-03-03,Wireless Mouse,Electronics,West,David,3,15,35,105,45,60
3347,2024-03-03,Wireless Mouse,Electronics,North,Alice,1,15,35,35,15,20
3348,2024-03-03,Sticky Notes,Stationery,East,Eva,2,2,8,16,4,12
3349,2024-03-03,Keyboard Mech,Electronics,East,Alice,1,55,130,130,55,75
3350,2024-03-04,Monitor 24in,Electronics,South,Bob,7,180,380,2660,1260,1400
3351,2024-03-04,Standing Desk,Furniture,East,Bob,8,300,650,5200,2400,2800
3352,2024-03-04,Office Chair,Furniture,South,Alice,3,150,320,960,450,510
3353,2024-03-04,Desk Lamp,Furniture,North,Bob,1,25,65,65,25,40
3354,2024-03-04,Laptop Pro,Electronics,East,David,3,700,1200,3600,2100,1500
3355,2024-03-04,Desk Lamp,Furniture,East,Bob,9,25,65,585,225,360
3356,2024-03-04,Keyboard Mech,Electronics,South,Eva,9,55,130,1170,495,675
3357,2024-03-04,Monitor 24in,Electronics,South,Alice,9,180,380,3420,1620,1800
3358,2024-03-05,Pen Pack,Stationery,North,Bob,7,3,12,84,21,63
3359,2024-03-05,Headphones,Electronics,West,Bob,5,60,150,750,300,450
3360,2024-03-05,Laptop Pro,Electronics,North,Bob,10,700,1200,12000,7000,5000
3361,2024-03-05,Standing Desk,Furniture,East,Alice,5,300,650,3250,1500,1750
3362,2024-03-05,USB-C Hub,Electronics,South,Eva,5,20,55,275,100,175
3363,2024-03-05,Desk Lamp,Furniture,North,Eva,9,25,65,585,225,360
3364,2024-03-06,Wireless Mouse,Electronics,East,Frank,10,15,35,350,150,200
3365,2024-03-06,Laptop Pro,Electronics,East,Bob,1,700,1200,1200,700,500
3366,2024-03-06,Notebook Set,Stationery,East,Frank,1,5,18,18,5,13
3367,2024-03-06,Laptop Pro,Electronics,North,Carol,4,700,1200,4800,2800,2000
3368,2024-03-06,Wireless Mouse,Electronics,North,Eva,7,15,35,245,105,140
3369,2024-03-06,Monitor 24in,Electronics,North,Alice,3,180,380,1140,540,600
3370,2024-03-06,Laptop Pro,Electronics,East,David,8,700,1200,9600,5600,4000
3371,2024-03-06,Monitor 24in,Electronics,South,Alice,5,180,380,1900,900,1000
3372,2024-03-07,Laptop Pro,Electronics,West,Frank,4,700,1200,4800,2800,2000
3373,2024-03-07,Keyboard Mech,Electronics,North,David,1,55,130,130,55,75
3374,2024-03-07,Pen Pack,Stationery,West,Eva,3,3,12,36,9,27
3375,2024-03-08,Wireless Mouse,Electronics,East,Carol,8,15,35,280,120,160
3376,2024-03-08,Office Chair,Furniture,North,Bob,6,150,320,1920,900,1020
3377,2024-03-08,Office Chair,Furniture,South,David,2,150,320,640,300,340
3378,2024-03-08,Sticky Notes,Stationery,North,Frank,9,2,8,72,18,54
3379,2024-03-09,Laptop Pro,Electronics,West,Bob,2,700,1200,2400,1400,1000
3380,2024-03-09,Standing Desk,Furniture,South,Carol,1,300,650,650,300,350
3381,2024-03-09,USB-C Hub,Electronics,North,Frank,10,20,55,550,200,350
3382,2024-03-09,Wireless Mouse,Electronics,South,David,2,15,35,70,30,40
3383,2024-03-10,Sticky Notes,Stationery,South,David,6,2,8,48,12,36
3384,2024-03-10,Sticky Notes,Stationery,East,Frank,5,2,8,40,10,30
3385,2024-03-10,Office Chair,Furniture,East,Frank,9,150,320,2880,1350,1530
3386,2024-03-10,Headphones,Electronics,East,David,9,60,150,1350,540,810
3387,2024-03-10,Sticky Notes,Stationery,North,Bob,10,2,8,80,20,60
3388,2024-03-10,USB-C Hub,Electronics,South,Alice,9,20,55,495,180,315
3389,2024-03-10,Notebook Set,Stationery,South,Frank,3,5,18,54,15,39
3390,2024-03-10,Monitor 24in,Electronics,North,David,8,180,380,3040,1440,1600
3391,2024-03-11,Standing Desk,Furniture,East,Alice,5,300,650,3250,1500,1750
3392,2024-03-11,Laptop Pro,Electronics,West,David,5,700,1200,6000,3500,2500
3393,2024-03-11,Laptop Pro,Electronics,North,Bob,7,700,1200,8400,4900,3500
3394,2024-03-12,Pen Pack,Stationery,North,Frank,3,3,12,36,9,27
3395,2024-03-12,Standing Desk,Furniture,East,Alice,1,300,650,650,300,350
3396,2024-03-12,Desk Lamp,Furniture,East,Eva,6,25,65,390,150,240
3397,2024-03-12,Office Chair,Furniture,West,David,1,150,320,320,150,170
3398,2024-03-13,Sticky Notes,Stationery,West,Frank,1,2,8,8,2,6
3399,2024-03-13,Keyboard Mech,Electronics,West,David,5,55,130,650,275,375
3400,2024-03-13,Desk Lamp,Furniture,East,Bob,10,25,65,650,250,400
3401,2024-03-13,Pen Pack,Stationery,South,Bob,8,3,12,96,24,72
3402,2024-03-13,Laptop Pro,Electronics,East,Alice,5,700,1200,6000,3500,2500
3403,2024-03-13,Office Chair,Furniture,West,Alice,9,150,320,2880,1350,1530
3404,2024-03-13,Desk Lamp,Furniture,East,Frank,5,25,65,325,125,200
3405,2024-03-13,Desk Lamp,Furniture,East,Carol,1,25,65,65,25,40
3406,2024-03-14,Monitor 24in,Electronics,,Alice,8,180,380,3040,1440,1600
3407,2024-03-14,Monitor 24in,Electronics,West,Frank,1,180,380,380,180,200
3408,2024-03-14,Headphones,Electronics,North,Carol,4,60,150,600,240,360
3409,2024-03-14,Desk Lamp,Furniture,North,David,9,25,65,585,225,360
3410,2024-03-15,Standing Desk,Furniture,West,Bob,5,300,650,3250,1500,1750
3411,2024-03-15,Office Chair,Furniture,North,Bob,3,150,320,960,450,510
3412,2024-03-15,Wireless Mouse,Electronics,West,Eva,1,15,35,35,15,20
3413,2024-03-15,Notebook Set,Stationery,South,Alice,1,5,18,18,5,13
3414,2024-03-16,Standing Desk,Furniture,,Carol,5,300,650,3250,1500,1750
3415,2024-03-16,Headphones,Electronics,East,Alice,1,60,150,150,60,90
3416,2024-03-16,Wireless Mouse,Electronics,North,Bob,9,15,35,315,135,180
3417,2024-03-16,Office Chair,Furniture,West,Alice,6,150,320,1920,900,1020
3418,2024-03-16,Keyboard Mech,Electronics,South,Alice,7,55,130,910,385,525
3419,2024-03-16,Notebook Set,Stationery,East,David,10,5,18,180,50,130
3420,2024-03-16,Keyboard Mech,Electronics,East,Eva,6,55,130,780,330,450
3421,2024-03-16,Laptop Pro,Electronics,East,Bob,3,700,1200,3600,2100,1500
3422,2024-03-17,Laptop Pro,Electronics,East,Eva,2,700,1200,2400,1400,1000
3423,2024-03-17,Sticky Notes,Stationery,East,Bob,9,2,8,72,18,54
3424,2024-03-17,Pen Pack,Stationery,South,David,10,3,12,120,30,90
3425,2024-03-17,Keyboard Mech,Electronics,South,Eva,2,55,130,260,110,150
3426,2024-03-17,Headphones,Electronics,West,Eva,10,60,150,1500,600,900
3427,2024-03-17,Sticky Notes,Stationery,North,Eva,2,2,8,16,4,12
3428,2024-03-17,Monitor 24in,Electronics,East,Carol,9,180,380,3420,1620,1800
3429,2024-03-18,Desk Lamp,Furniture,East,Bob,5,25,65,325,125,200
3430,2024-03-18,Notebook Set,Stationery,North,Frank,4,5,18,72,20,52
3431,2024-03-18,Office Chair,Furniture,West,Carol,8,150,320,2560,1200,1360
3432,2024-03-18,Wireless Mouse,Electronics,North,Carol,6,15,35,210,90,120
3433,2024-03-19,Monitor 24in,Electronics,West,Bob,10,180,380,3800,1800,2000
3434,2024-03-19,Desk Lamp,Furniture,South,David,3,25,65,195,75,120
3435,2024-03-19,Keyboard Mech,Electronics,East,Carol,10,55,130,1300,550,750
3436,2024-03-19,Notebook Set,Stationery,West,David,6,5,18,108,30,78
3437,2024-03-19,Headphones,Electronics,South,Bob,3,60,150,450,180,270
3438,2024-03-19,Monitor 24in,Electronics,West,Carol,1,180,380,380,180,200
3439,2024-03-19,Headphones,Electronics,South,Alice,8,60,150,1200,480,720
3440,2024-03-19,Pen Pack,Stationery,North,Bob,1,3,12,12,3,9
3441,2024-03-20,Headphones,Electronics,East,Bob,7,60,150,1050,420,630
3442,2024-03-20,Pen Pack,Stationery,East,Alice,9,3,12,108,27,81
3443,2024-03-20,Notebook Set,Stationery,North,Frank,6,5,18,108,30,78
3444,2024-03-20,Laptop Pro,Electronics,East,David,2,700,1200,2400,1400,1000
3445,2024-03-20,Pen Pack,Stationery,West,Carol,8,3,12,96,24,72
3446,2024-03-20,Monitor 24in,Electronics,North,Bob,3,180,380,1140,540,600
3447,2024-03-20,Laptop Pro,Electronics,West,David,10,700,1200,12000,7000,5000
3448,2024-03-21,Monitor 24in,Electronics,East,Alice,3,180,380,1140,540,600
3449,2024-03-21,Office Chair,Furniture,North,Eva,5,150,320,1600,750,850
3450,2024-03-21,Headphones,Electronics,West,Carol,9,60,150,1350,540,810
3451,2024-03-21,Notebook Set,Stationery,South,Bob,7,5,18,126,35,91
